GeneID	Length
Bra019941	1056
Bra019942	459
Bra019943	1392
Bra019944	1539
Bra019945	708
Bra019946	468
Bra019947	1017
Bra019948	786
Bra019949	285
Bra019950	2820
Bra019951	1245
Bra019952	2460
Bra019953	1506
Bra019954	636
Bra019955	1110
Bra019956	573
Bra019957	483
Bra019958	3474
Bra019959	567
Bra019960	3138
Bra019961	513
Bra019962	1020
Bra019963	1158
Bra019964	1110
Bra019965	495
Bra019966	1356
Bra019967	1152
Bra019968	1569
Bra019969	1323
Bra019970	2364
Bra019971	2895
Bra019972	1524
Bra019973	693
Bra019974	714
Bra019975	993
Bra019976	2025
Bra019977	1782
Bra019978	1902
Bra019979	2085
Bra019980	1452
Bra019981	1167
Bra019982	1332
Bra019983	1254
Bra019984	1596
Bra019985	1839
Bra019986	375
Bra019987	396
Bra019988	1506
Bra019989	987
Bra019990	1899
Bra019991	1212
Bra019992	1194
Bra019993	2535
Bra019994	786
Bra019995	516
Bra019996	2685
Bra019997	2610
Bra019998	1734
Bra019999	825
Bra020000	495
Bra020001	1803
Bra020002	525
Bra020003	912
Bra020004	306
Bra020005	1242
Bra020006	654
Bra020007	3147
Bra020008	2265
Bra020009	495
Bra020010	639
Bra020011	891
Bra020012	468
Bra020013	3633
Bra020014	672
Bra020015	600
Bra020016	999
Bra020017	1485
Bra020018	723
Bra020019	981
Bra020020	969
Bra020021	969
Bra020022	969
Bra020023	888
Bra020024	1377
Bra020025	1116
Bra020026	1158
Bra020027	501
Bra020028	537
Bra020029	630
Bra020030	408
Bra020031	360
Bra020032	1008
Bra020033	408
Bra020034	741
Bra020035	1554
Bra020036	906
Bra020037	1314
Bra020038	2709
Bra020039	3111
Bra020040	1605
Bra020041	2064
Bra020042	1497
Bra020043	678
Bra020044	2223
Bra020045	999
Bra020046	1389
Bra020047	1218
Bra020048	1485
Bra020049	432
Bra020050	1752
Bra020051	450
Bra020052	1866
Bra020053	282
Bra020054	471
Bra020055	621
Bra020056	876
Bra020057	291
Bra020058	1527
Bra020059	1269
Bra020060	900
Bra020061	1353
Bra020062	1353
Bra020063	756
Bra020064	384
Bra020065	3240
Bra020066	2049
Bra020067	777
Bra020068	552
Bra020069	1170
Bra020070	909
Bra020071	990
Bra020072	975
Bra020073	1185
Bra020074	576
Bra020075	1752
Bra020076	972
Bra020077	1086
Bra020078	918
Bra020079	2166
Bra020080	942
Bra020081	1395
Bra020082	2076
Bra020083	1209
Bra020084	336
Bra020085	291
Bra020086	567
Bra020087	627
Bra020088	798
Bra020089	315
Bra020090	585
Bra020091	2271
Bra020092	531
Bra020093	612
Bra020094	2451
Bra020095	987
Bra020096	3093
Bra020097	555
Bra020098	681
Bra020099	984
Bra020100	1032
Bra020101	1719
Bra020102	462
Bra020103	1485
Bra020104	1422
Bra020105	4584
Bra020106	402
Bra020107	765
Bra020108	915
Bra020109	1119
Bra020110	1023
Bra020111	360
Bra020112	3207
Bra020113	636
Bra020114	660
Bra020115	639
Bra020116	264
Bra020117	183
Bra020118	654
Bra020119	432
Bra020120	456
Bra020121	1422
Bra020122	1902
Bra020123	753
Bra020124	762
Bra020125	3303
Bra020126	561
Bra020127	498
Bra020128	387
Bra020129	591
Bra020130	2460
Bra020131	1605
Bra020132	1491
Bra020133	510
Bra020134	1524
Bra020135	666
Bra020136	819
Bra020137	2055
Bra020138	312
Bra020139	1917
Bra020140	4044
Bra020141	696
Bra020142	1248
Bra020143	303
Bra020144	678
Bra020145	1713
Bra020146	1167
Bra020147	912
Bra020148	882
Bra020149	954
Bra020150	636
Bra020151	780
Bra020152	2721
Bra020153	2451
Bra020154	840
Bra020155	450
Bra020156	1326
Bra020157	1554
Bra020158	243
Bra020159	750
Bra020160	1281
Bra020161	939
Bra020162	450
Bra020163	291
Bra020164	486
Bra020165	639
Bra020166	291
Bra020167	1113
Bra020168	2898
Bra020169	1272
Bra020170	741
Bra020171	1320
Bra020172	2094
Bra020173	486
Bra020174	1314
Bra020175	1812
Bra020176	1104
Bra020177	630
Bra020178	489
Bra020179	813
Bra020180	267
Bra020181	327
Bra020182	1032
Bra020183	789
Bra020184	1074
Bra020185	1377
Bra020186	1275
Bra020187	666
Bra020188	708
Bra020189	618
Bra020190	1326
Bra020191	1002
Bra020192	519
Bra020193	594
Bra020194	795
Bra020195	1479
Bra020196	855
Bra020197	843
Bra020198	336
Bra020199	1908
Bra020200	1260
Bra020201	597
Bra020202	450
Bra020203	1299
Bra020204	525
Bra020205	1704
Bra020206	555
Bra020207	840
Bra020208	372
Bra020209	903
Bra020210	1422
Bra020211	1224
Bra020212	1605
Bra020213	4698
Bra020214	1191
Bra020215	2910
Bra020216	1083
Bra020217	1485
Bra020218	1578
Bra020219	1473
Bra020220	1551
Bra020221	843
Bra020222	399
Bra020223	894
Bra020224	906
Bra020225	2445
Bra020226	693
Bra020227	1509
Bra020228	990
Bra020229	837
Bra020230	1467
Bra020231	2160
Bra020232	1041
Bra020233	1101
Bra020234	2088
Bra020235	2772
Bra020236	2541
Bra020237	501
Bra020238	852
Bra020239	1767
Bra020240	1479
Bra020241	1224
Bra020242	747
Bra020243	435
Bra020244	432
Bra020245	423
Bra020246	513
Bra020247	810
Bra020248	180
Bra020249	2538
Bra020250	297
Bra020251	1239
Bra020252	300
Bra020253	1350
Bra020254	1293
Bra020255	1080
Bra020256	552
Bra020257	453
Bra020258	1971
Bra020259	1938
Bra020260	1602
Bra020261	717
Bra020262	1290
Bra020263	372
Bra020264	1245
Bra020265	1161
Bra020266	1488
Bra020267	4113
Bra020268	558
Bra020269	1719
Bra020270	2655
Bra020271	528
Bra020272	2250
Bra020273	657
Bra020274	1881
Bra020275	429
Bra020276	462
Bra020277	450
Bra020278	381
Bra020279	333
Bra020280	483
Bra020281	264
Bra020282	651
Bra020283	375
Bra020284	339
Bra020285	2292
Bra020286	504
Bra020287	1254
Bra020288	177
Bra020289	711
Bra020290	675
Bra020291	258
Bra020292	666
Bra020293	1500
Bra020294	1866
Bra020295	459
Bra020296	1821
Bra020297	312
Bra020298	2418
Bra020299	2667
Bra020300	2376
Bra020301	2046
Bra020302	270
Bra020303	2622
Bra020304	1812
Bra020305	168
Bra020306	1047
Bra020307	369
Bra020308	345
Bra020309	834
Bra020310	1377
Bra020311	816
Bra020312	222
Bra020313	1170
Bra020314	1071
Bra020315	780
Bra020316	726
Bra020317	510
Bra020318	690
Bra020319	1023
Bra020320	828
Bra020321	600
Bra020322	339
Bra020323	336
Bra020324	513
Bra020325	1029
Bra020326	921
Bra020327	921
Bra020328	495
Bra020329	462
Bra020330	711
Bra020331	1515
Bra020332	402
Bra020333	2589
Bra020334	654
Bra020335	939
Bra020336	534
Bra020337	696
Bra020338	2073
Bra020339	999
Bra020340	1434
Bra020341	456
Bra020342	909
Bra020343	1539
Bra020344	489
Bra020345	306
Bra020346	1272
Bra020347	2019
Bra020348	2148
Bra020349	1857
Bra020350	2127
Bra020351	2121
Bra020352	756
Bra020353	870
Bra020354	921
Bra020355	1644
Bra020356	675
Bra020357	1572
Bra020358	441
Bra020359	1785
Bra020360	1062
Bra020361	1587
Bra020362	1047
Bra020363	759
Bra020364	600
Bra020365	546
Bra020366	1410
Bra020367	2766
Bra020368	1437
Bra020369	906
Bra020370	951
Bra020371	1332
Bra020372	1683
Bra020373	840
Bra020374	1332
Bra020375	1536
Bra020376	795
Bra020377	1266
Bra020378	1215
Bra020379	1251
Bra020380	963
Bra020381	630
Bra020382	1662
Bra020383	600
Bra020384	2271
Bra020385	4191
Bra020386	1371
Bra020387	1110
Bra020388	2646
Bra020389	1437
Bra020390	1872
Bra020391	750
Bra020392	477
Bra020393	564
Bra020394	600
Bra020395	2244
Bra020396	648
Bra020397	1056
Bra020398	843
Bra020399	1677
Bra020400	2502
Bra020401	1638
Bra020402	2250
Bra020403	1329
Bra020404	615
Bra020405	258
Bra020406	1089
Bra020407	2313
Bra020408	459
Bra020409	957
Bra020410	423
Bra020411	942
Bra020412	1893
Bra020413	1242
Bra020414	1518
Bra020415	639
Bra020416	258
Bra020417	873
Bra020418	450
Bra020419	2853
Bra020420	555
Bra020421	447
Bra020423	330
Bra020424	276
Bra020425	1029
Bra020426	540
Bra020427	624
Bra020428	999
Bra020429	1575
Bra020430	1878
Bra020431	1086
Bra020432	852
Bra020433	783
Bra020434	858
Bra020435	363
Bra020436	852
Bra020437	453
Bra020438	393
Bra020439	372
Bra020440	372
Bra020441	288
Bra020442	402
Bra020443	192
Bra020444	1680
Bra020445	1680
Bra020446	609
Bra020447	2064
Bra020448	573
Bra020449	693
Bra020450	966
Bra020451	2865
Bra020452	585
Bra020453	390
Bra020454	363
Bra020455	807
Bra020456	180
Bra020457	840
Bra020458	384
Bra020459	1482
Bra020460	1785
Bra020461	1185
Bra020462	741
Bra020463	2601
Bra020464	447
Bra020465	1281
Bra020466	294
Bra020467	1485
Bra020468	1197
Bra020469	1143
Bra020470	807
Bra020471	870
Bra020472	3000
Bra020473	213
Bra020474	801
Bra020475	651
Bra020476	276
Bra020477	498
Bra020478	930
Bra020479	1257
Bra020480	2982
Bra020481	1497
Bra020482	468
Bra020483	381
Bra020484	1491
Bra020485	2001
Bra020486	747
Bra020487	651
Bra020488	1491
Bra020489	1491
Bra020490	528
Bra020491	1182
Bra020492	378
Bra020493	1407
Bra020494	1422
Bra020495	1107
Bra020496	342
Bra020497	2469
Bra020498	1041
Bra020499	372
Bra020500	1101
Bra020501	816
Bra020502	513
Bra020503	582
Bra020504	1464
Bra020505	1002
Bra020506	576
Bra020507	918
Bra020508	1164
Bra020509	1314
Bra020510	897
Bra020511	1074
Bra020512	1068
Bra020513	2973
Bra020514	597
Bra020515	1509
Bra020516	1434
Bra020517	315
Bra020518	2922
Bra020519	330
Bra020520	1188
Bra020521	1248
Bra020522	1557
Bra020523	921
Bra020524	1083
Bra020525	1188
Bra020526	1323
Bra020527	357
Bra020528	657
Bra020529	2166
Bra020530	348
Bra020531	876
Bra020532	1269
Bra020533	2220
Bra020534	264
Bra020535	174
Bra020536	645
Bra020537	405
Bra020538	3456
Bra020539	567
Bra020540	900
Bra020541	1056
Bra020542	2838
Bra020543	765
Bra020544	1470
Bra020545	279
Bra020546	507
Bra020547	2115
Bra020548	531
Bra020549	789
Bra020550	1143
Bra020551	387
Bra020552	1026
Bra020553	1119
Bra020554	435
Bra020555	651
Bra020556	261
Bra020557	2493
Bra020558	456
Bra020559	1794
Bra020560	672
Bra020561	1107
Bra020562	3294
Bra020563	2139
Bra020564	1632
Bra020565	897
Bra020566	636
Bra020567	3201
Bra020568	2268
Bra020569	1128
Bra020570	444
Bra020571	708
Bra020572	1407
Bra020573	1035
Bra020574	345
Bra020575	234
Bra020576	291
Bra020577	1062
Bra020578	1410
Bra020579	249
Bra020580	1080
Bra020581	450
Bra020582	2004
Bra020583	999
Bra020584	2760
Bra020585	2277
Bra020586	1938
Bra020587	1356
Bra020588	1476
Bra020589	1146
Bra020590	504
Bra020591	1146
Bra020592	1428
Bra020593	1074
Bra020594	207
Bra020595	861
Bra020596	675
Bra020597	2217
Bra020598	2673
Bra020599	1542
Bra020600	792
Bra020601	1467
Bra020602	252
Bra020603	4947
Bra020604	546
Bra020605	1305
Bra020606	1659
Bra020607	1827
Bra020608	1311
Bra020609	1719
Bra020610	576
Bra020611	1887
Bra020612	1059
Bra020613	630
Bra020614	396
Bra020615	465
Bra020616	615
Bra020617	1014
Bra020618	2565
Bra020619	2742
Bra020620	948
Bra020621	1140
Bra020622	1209
Bra020623	717
Bra020624	957
Bra020625	1092
Bra020626	516
Bra020627	633
Bra020628	1179
Bra020629	327
Bra020630	318
Bra020631	930
Bra020632	423
Bra020633	1053
Bra020634	963
Bra020635	2181
Bra020636	831
Bra020637	426
Bra020638	5025
Bra020639	1827
Bra020640	774
Bra020641	312
Bra020642	1482
Bra020643	2484
Bra020644	477
Bra020645	576
Bra020646	3678
Bra020647	474
Bra020648	774
Bra020649	1599
Bra020650	423
Bra020651	501
Bra020652	1326
Bra020653	1782
Bra020654	588
Bra020655	1143
Bra020656	1413
Bra020657	594
Bra020658	1713
Bra020659	522
Bra020660	3366
Bra020661	4281
Bra020662	258
Bra020663	1065
Bra020664	1332
Bra020665	504
Bra020666	3264
Bra020667	1599
Bra020668	1845
Bra020669	237
Bra020670	378
Bra020671	975
Bra020672	1254
Bra020673	1371
Bra020674	270
Bra020675	906
Bra020676	438
Bra020677	1509
Bra020678	819
Bra020679	720
Bra020680	663
Bra020681	621
Bra020682	903
Bra020683	660
Bra020684	564
Bra020685	588
Bra020686	762
Bra020687	165
Bra020688	1185
Bra020689	1272
Bra020690	504
Bra020691	1338
Bra020692	2067
Bra020693	1557
Bra020694	426
Bra020695	495
Bra020696	315
Bra020697	654
Bra020698	519
Bra020699	378
Bra020700	1788
Bra020701	2577
Bra020702	2469
Bra020703	4848
Bra020704	1560
Bra020705	1659
Bra020706	2868
Bra020707	228
Bra020708	969
Bra020709	1056
Bra020710	1212
Bra020711	309
Bra020712	306
Bra020713	360
Bra020714	471
Bra020715	1494
Bra020716	1194
Bra020717	1287
Bra020718	1431
Bra020719	3405
Bra020720	1680
Bra020721	1344
Bra020722	273
Bra020723	537
Bra020724	2766
Bra020725	297
Bra020726	783
Bra020727	1839
Bra020728	498
Bra020729	3060
Bra020730	1488
Bra020731	1497
Bra020732	345
Bra020733	633
Bra020734	411
Bra020735	516
Bra020736	606
Bra020737	1380
Bra020738	1065
Bra020739	534
Bra020740	609
Bra020741	723
Bra020742	1734
Bra020743	465
Bra020744	774
Bra020745	582
Bra020746	300
Bra020747	1389
Bra020748	1476
Bra020749	360
Bra020750	1317
Bra020751	3162
Bra020752	618
Bra020753	2382
Bra020754	1035
Bra020755	1623
Bra020756	1809
Bra020757	1962
Bra020758	1332
Bra020759	1245
Bra020760	906
Bra020761	4944
Bra020762	1047
Bra020763	1227
Bra020764	1158
Bra020765	702
Bra020766	282
Bra020767	528
Bra020768	2481
Bra020769	927
Bra020770	1851
Bra020771	825
Bra020772	516
Bra020773	1092
Bra020774	1452
Bra020775	606
Bra020776	543
Bra020777	819
Bra020778	465
Bra020779	912
Bra020780	456
Bra020781	972
Bra020782	606
Bra020783	570
Bra020784	600
Bra020785	1959
Bra020786	480
Bra020787	306
Bra020788	711
Bra020789	279
Bra020790	1542
Bra020791	711
Bra020792	573
Bra020793	1890
Bra020794	1515
Bra020795	519
Bra020796	1278
Bra020797	327
Bra020798	654
Bra020799	411
Bra020800	1245
Bra020801	1551
Bra020802	849
Bra020803	687
Bra020804	774
Bra020805	759
Bra020806	1524
Bra020807	2292
Bra020808	765
Bra020809	1188
Bra020810	1092
Bra020811	480
Bra020812	3045
Bra020813	1308
Bra020814	927
Bra020815	420
Bra020816	1095
Bra020817	300
Bra020818	261
Bra020819	969
Bra020820	2034
Bra020821	3555
Bra020822	1263
Bra020823	1665
Bra020824	543
Bra020825	204
Bra020826	441
Bra020827	2046
Bra020828	2019
Bra020829	765
Bra020830	1464
Bra020831	207
Bra020832	762
Bra020833	894
Bra020834	297
Bra020835	6264
Bra020836	1488
Bra020837	807
Bra020838	1269
Bra020839	354
Bra020840	591
Bra020841	480
Bra020842	777
Bra020843	201
Bra020844	2172
Bra020845	354
Bra020846	1407
Bra020847	1215
Bra020848	1020
Bra020849	588
Bra020850	741
Bra020851	966
Bra020852	1215
Bra020853	1206
Bra020854	774
Bra020855	495
Bra020856	858
Bra020857	2097
Bra020858	930
Bra020859	1188
Bra020860	1185
Bra020861	5826
Bra020862	1509
Bra020863	1524
Bra020864	822
Bra020865	408
Bra020866	300
Bra020867	201
Bra020868	435
Bra020869	858
Bra020870	735
Bra020871	1056
Bra020872	2247
Bra020873	3915
Bra020874	930
Bra020875	1056
Bra020876	3102
Bra020877	1275
Bra020878	489
Bra020879	657
Bra020880	234
Bra020881	837
Bra020882	381
Bra020883	2697
Bra020884	3849
Bra020885	207
Bra020886	438
Bra020887	1794
Bra020888	243
Bra020889	255
Bra020890	1017
Bra020891	360
Bra020892	1032
Bra020893	318
Bra020894	828
Bra020895	1362
Bra020896	630
Bra020897	327
Bra020898	885
Bra020899	1017
Bra020900	864
Bra020901	1140
Bra020902	423
Bra020903	396
Bra020904	1731
Bra020905	2544
Bra020906	207
Bra020907	552
Bra020908	756
Bra020909	1053
Bra020910	501
Bra020911	3588
Bra020912	1341
Bra020913	2511
Bra020914	1095
Bra020915	1596
Bra020916	555
Bra020917	1236
Bra020918	1953
Bra020919	756
Bra020920	402
Bra020921	1218
Bra020922	399
Bra020923	630
Bra020924	381
Bra020925	672
Bra020926	1284
Bra020927	1332
Bra020928	2535
Bra020929	909
Bra020930	414
Bra020931	1560
Bra020932	1164
Bra020933	1488
Bra020934	315
Bra020935	1995
Bra020936	570
Bra020937	438
Bra020938	1833
Bra020939	351
Bra020940	2226
Bra020941	861
Bra020942	1191
Bra020945	1191
Bra020946	1875
Bra020947	1194
Bra020948	1209
Bra020949	681
Bra020950	633
Bra020951	1143
Bra020952	732
Bra020953	1833
Bra020954	1584
Bra020955	849
Bra020956	1050
Bra020957	621
Bra020958	309
Bra020959	618
Bra020960	942
Bra020961	1689
Bra020962	1194
Bra020963	1176
Bra020964	168
Bra020965	486
Bra020966	1818
Bra020967	558
Bra020968	1941
Bra020969	1197
Bra020970	1704
Bra020971	1356
Bra020972	615
Bra020973	219
Bra020974	438
Bra020975	1791
Bra020976	474
Bra020977	1386
Bra020978	603
Bra020979	2175
Bra020980	1161
Bra020981	333
Bra020982	1239
Bra020983	585
Bra020984	1407
Bra020985	1434
Bra020986	459
Bra020987	165
Bra020988	1050
Bra020989	966
Bra020990	267
Bra020991	1206
Bra020992	1281
Bra020993	1296
Bra020994	1143
Bra020995	360
Bra020996	1467
Bra020997	864
Bra020998	2325
Bra020999	2256
Bra021000	582
Bra021001	516
Bra021002	1887
Bra021003	1305
Bra021004	1716
Bra021005	1149
Bra021006	261
Bra021007	240
Bra021008	294
Bra021009	654
Bra021010	645
Bra021011	339
Bra021012	2139
Bra021013	321
Bra021014	183
Bra021015	414
Bra021016	786
Bra021017	3063
Bra021018	1197
Bra021019	153
Bra021020	954
Bra021021	399
Bra021022	1866
Bra021023	402
Bra021024	879
Bra021025	672
Bra021026	705
Bra021027	1233
Bra021028	792
Bra021029	675
Bra021030	225
Bra021031	1929
Bra021032	474
Bra021033	1062
Bra021034	1137
Bra021035	2205
Bra021036	1425
Bra021037	714
Bra021038	540
Bra021039	1191
Bra021040	729
Bra021041	1527
Bra021042	669
Bra021043	1611
Bra021044	1104
Bra021045	876
Bra021046	969
Bra021047	546
Bra021048	765
Bra021049	846
Bra021050	411
Bra021051	1335
Bra021052	2379
Bra021053	1461
Bra021054	3123
Bra021055	348
Bra021056	672
Bra021057	1578
Bra021058	3816
Bra021059	1689
Bra021060	444
Bra021061	456
Bra021062	1179
Bra021063	1593
Bra021064	1566
Bra021065	633
Bra021066	1473
Bra021067	12591
Bra021068	174
Bra021069	1350
Bra021070	204
Bra021071	564
Bra021072	732
Bra021073	1863
Bra021074	393
Bra021075	747
Bra021076	297
Bra021077	1029
Bra021078	1278
Bra021079	2334
Bra021080	1293
Bra021081	936
Bra021082	1641
Bra021083	1803
Bra021084	1521
Bra021085	261
Bra021086	1461
Bra021087	1197
Bra021088	195
Bra021089	693
Bra021090	1485
Bra021091	912
Bra021092	408
Bra021093	315
Bra021094	531
Bra021095	210
Bra021096	651
Bra021097	438
Bra021098	315
Bra021099	1290
Bra021100	2343
Bra021101	831
Bra021102	507
Bra021103	435
Bra021104	237
Bra021105	1794
Bra021106	276
Bra021107	624
Bra021108	1431
Bra021109	2469
Bra021110	762
Bra021111	966
Bra021112	720
Bra021113	954
Bra021114	1077
Bra021115	1296
Bra021116	306
Bra021117	594
Bra021118	984
Bra021119	975
Bra021120	384
Bra021121	2043
Bra021122	987
Bra021123	528
Bra021124	768
Bra021125	504
Bra021126	681
Bra021127	501
Bra021128	750
Bra021129	195
Bra021130	1230
Bra021131	543
Bra021132	2439
Bra021133	429
Bra021134	207
Bra021135	336
Bra021136	744
Bra021137	1161
Bra021138	870
Bra021139	792
Bra021140	798
Bra021141	501
Bra021142	3402
Bra021143	1026
Bra021144	423
Bra021145	2112
Bra021146	1929
Bra021147	474
Bra021148	2271
Bra021149	1329
Bra021150	2988
Bra021151	453
Bra021152	1869
Bra021153	1236
Bra021154	1122
Bra021155	1116
Bra021156	438
Bra021157	915
Bra021158	2037
Bra021159	537
Bra021160	909
Bra021161	402
Bra021162	1305
Bra021163	438
Bra021164	978
Bra021165	981
Bra021166	1632
Bra021167	477
Bra021168	2616
Bra021169	1290
Bra021170	1761
Bra021171	633
Bra021172	615
Bra021173	4242
Bra021174	192
Bra021175	780
Bra021176	1404
Bra021177	897
Bra021178	564
Bra021179	1359
Bra021180	276
Bra021181	1170
Bra021182	1794
Bra021183	234
Bra021184	810
Bra021185	1008
Bra021186	2367
Bra021187	507
Bra021188	1494
Bra021189	579
Bra021190	696
Bra021191	678
Bra021192	1515
Bra021193	453
Bra021194	438
Bra021195	819
Bra021196	756
Bra021197	1998
Bra021198	1896
Bra021199	1395
Bra021200	732
Bra021201	285
Bra021202	1056
Bra021203	3768
Bra021204	381
Bra021205	1890
Bra021206	468
Bra021207	240
Bra021208	2004
Bra021209	516
Bra021210	1959
Bra021211	561
Bra021212	1047
Bra021213	927
Bra021214	492
Bra021215	2016
Bra021216	1041
Bra021217	438
Bra021218	1137
Bra021219	645
Bra021220	465
Bra021221	297
Bra021222	510
Bra021223	642
Bra021224	615
Bra021225	552
Bra021226	438
Bra021227	492
Bra021228	579
Bra021229	921
Bra021230	1425
Bra021231	3096
Bra021232	324
Bra021233	531
Bra021234	300
Bra021235	384
Bra021236	1428
Bra021237	1248
Bra021238	276
Bra021239	1755
Bra021240	726
Bra021241	1182
Bra021242	1095
Bra021243	507
Bra021244	354
Bra021245	1410
Bra021246	1119
Bra021247	150
Bra021248	816
Bra021249	543
Bra021250	2733
Bra021251	336
Bra021252	378
Bra021253	3393
Bra021254	936
Bra021255	780
Bra021256	249
Bra021257	219
Bra021258	441
Bra021259	1680
Bra021260	411
Bra021261	1083
Bra021262	2145
Bra021263	825
Bra021264	411
Bra021265	2232
Bra021266	2283
Bra021267	204
Bra021268	1137
Bra021269	267
Bra021270	645
Bra021271	984
Bra021272	1479
Bra021273	390
Bra021274	1002
Bra021275	1275
Bra021276	1065
Bra021277	1899
Bra021278	3771
Bra021279	1719
Bra021280	561
Bra021281	1062
Bra021282	2454
Bra021283	1023
Bra021284	852
Bra021285	1029
Bra021286	639
Bra021287	1701
Bra021288	1368
Bra021289	2778
Bra021290	153
Bra021291	1686
Bra021292	1545
Bra021293	402
Bra021294	981
Bra021295	1674
Bra021296	1332
Bra021297	762
Bra021298	1632
Bra021299	294
Bra021300	1596
Bra021301	1083
Bra021302	735
Bra021303	252
Bra021304	678
Bra021305	1581
Bra021306	330
Bra021307	225
Bra021308	1167
Bra021309	702
Bra021310	2913
Bra021311	672
Bra021312	933
Bra021313	591
Bra021314	1017
Bra021315	393
Bra021316	792
Bra021317	927
Bra021318	1038
Bra021319	228
Bra021320	693
Bra021321	240
Bra021322	2574
Bra021323	1371
Bra021324	870
Bra021325	579
Bra021326	1011
Bra021327	855
Bra021328	1065
Bra021329	2682
Bra021330	825
Bra021331	561
Bra021332	441
Bra021333	249
Bra021334	921
Bra021335	2076
Bra021336	471
Bra021337	1659
Bra021338	1011
Bra021339	1773
Bra021340	1623
Bra021341	2040
Bra021342	507
Bra021343	681
Bra021344	279
Bra021345	600
Bra021346	1425
Bra021347	1698
Bra021348	3357
Bra021349	573
Bra021350	2007
Bra021351	1263
Bra021352	2298
Bra021353	915
Bra021354	1014
Bra021355	1626
Bra021356	801
Bra021357	840
Bra021358	1197
Bra021359	252
Bra021360	585
Bra021361	3048
Bra021362	219
Bra021363	2184
Bra021364	1059
Bra021365	810
Bra021366	1443
Bra021367	447
Bra021368	468
Bra021369	2151
Bra021370	1329
Bra021371	579
Bra021372	3237
Bra021373	480
Bra021374	1512
Bra021375	336
Bra021376	1773
Bra021377	3456
Bra021378	525
Bra021379	510
Bra021380	771
Bra021381	1365
Bra021382	978
Bra021383	1743
Bra021384	834
Bra021385	561
Bra021386	2106
Bra021387	546
Bra021388	1029
Bra021389	819
Bra021390	270
Bra021391	1221
Bra021392	1983
Bra021393	972
Bra021394	1617
Bra021395	315
Bra021396	375
Bra021397	1665
Bra021398	903
Bra021399	363
Bra021400	1836
Bra021401	642
Bra021402	570
Bra021403	1692
Bra021404	672
Bra021405	444
